Unnamed: 0,absence of mental illness,absence of physical illness,cognitive health,emotional health,physical activity health,sensory health,sleep health,subclinical health,Years since publication,contribution index
doc1147,0,1,0,0,0,0,0,0,15,0.149128786
doc11605,0,0,0,0,0,0,0,1,19,0.149243419
doc7667,0,0,0,0,0,1,0,0,2,0.149321756
doc2010,0,0,0,0,1,0,0,0,10,0.149375475
doc3815,0,1,0,0,0,0,0,0,14,0.149801091
doc9806,0,0,0,0,0,1,0,0,11,0.149847362
doc9429,0,0,0,0,0.803161122,0,0,0.196838878,4,0.149865516
doc10224,0,0,0,0,0,1,0,0,15,0.149904897
doc7661,0,1,0,0,0,0,0,0,20,0.149908652
doc2551,0,0,0,0,1,0,0,0,31,0.149944946
doc8961,0,0,0.915603859,0,0.084396141,0,0,0,7,0.149963852
doc2008,0,1,0,0,0,0,0,0,17,0.150001009
doc634,0,0.482536333,0.260923045,0,0.256540622,0,0,0,13,0.150179914
doc11850,0,0,0,0,0,1,0,0,8,0.150466799
doc2669,0,0,0,0,0.616113741,0.383886259,0,0,6,0.150493181
doc11083,0,0,0,0,0,1,0,0,9,0.150617446
doc1240,0,1,0,0,0,0,0,0,3,0.150673757
doc11550,0,1,0,0,0,0,0,0,21,0.150760038
doc3511,0,1,0,0,0,0,0,0,4,0.150791014
doc1563,0,0,0,0,1,0,0,0,4,0.151119955
doc9572,0,0,0.941176463,0.058823537,0,0,0,0,28,0.151296454
doc5745,0,0,0,0,0,1,0,0,25,0.151310302
doc10059,0,0,1,0,0,0,0,0,12,0.151368628
doc4440,0,0,0,0,0,1,0,0,16,0.15154308
doc1928,0,0,0,0,0,1,0,0,14,0.151680221
doc833,0,1,0,0,0,0,0,0,2,0.151846609
doc1310,0,1,0,0,0,0,0,0,9,0.152621452
doc5404,0,1,0,0,0,0,0,0,25,0.152662698
doc5499,0,1,0,0,0,0,0,0,17,0.152776866
doc5431,0,0,0,1,0,0,0,0,5,0.153098071
doc7310,0,0.288306057,0,0,0,0.711693943,0,0,2,0.153112248
doc119,0,1,0,0,0,0,0,0,28,0.153148542
doc1473,0,0,0,0,0,0,0,1,2,0.153203399
doc4360,0,0,0,0,0.495765452,0,0,0.504234548,2,0.153297366
doc4527,0,1,0,0,0,0,0,0,11,0.153347029
doc6001,0,0,0,0,0.45479452,0.54520548,0,0,2,0.153449746
doc10856,0,1,0,0,0,0,0,0,4,0.153467865
doc11047,0,1,0,0,0,0,0,0,4,0.153467865
doc3677,0,0,0,0,1,0,0,0,14,0.153535562
doc692,0,1,0,0,0,0,0,0,8,0.153576097
doc1996,0,0,0,0,0,0,0,1,20,0.153700485
doc10632,0,0.80211211,0,0,0.19788789,0,0,0,8,0.1538897
doc2717,0,0.586076201,0.413923799,0,0,0,0,0,16,0.153967491
doc3785,0,0,1,0,0,0,0,0,24,0.153968178
doc12310,0,0,0,0,0.02842221,0.942670047,0,0.028907743,7,0.154368281
doc2424,0,1,0,0,0,0,0,0,17,0.154613652
doc1398,0,0,0,0,0,0,0,1,2,0.1546981
doc320,0,0,0,0,0,1,0,0,9,0.155084709
doc2647,0,0,0,0,0.45479452,0.54520548,0,0,4,0.155174848
doc4417,0,0,0,1,0,0,0,0,13,0.155261065
doc9578,0,0,0.023295563,0,0,0.976704437,0,0,5,0.155441966
doc4344,0,0,0,0,0,0,0,1,23,0.155481991
doc8458,0,0,0,0,0,0,1,0,7,0.155545291
doc7433,0,1,0,0,0,0,0,0,12,0.1556116
doc4036,0,0,0,0,1,0,0,0,13,0.155616563
doc12362,0,0,0,0,0,1,0,0,21,0.155706842
doc5884,0,0,0,0,0.073665678,0,0.926334322,0,3,0.155960576
doc6594,0,1,0,0,0,0,0,0,13,0.156136382
doc7823,0,1,0,0,0,0,0,0,30,0.15618033
doc8796,0,0.906556615,0,0,0.093443385,0,0,0,7,0.156272996
doc1554,0,0,0,0,1,0,0,0,5,0.156329559
doc7058,0,0,0,0,0,1,0,0,20,0.156668529
doc9589,0,1,0,0,0,0,0,0,10,0.156671981
doc9102,0,0,0,0,0,1,0,0,15,0.156695271
doc2660,0,0,0,0,1,0,0,0,17,0.156729849
doc2927,0,1,0,0,0,0,0,0,3,0.156787628
doc461,0,1,0,0,0,0,0,0,30,0.156875738
doc1135,0,0,0.701092573,0,0.298907427,0,0,0,8,0.156971546
doc2198,0,1,0,0,0,0,0,0,20,0.156991437
doc5796,0,0,0,0,0,1,0,0,26,0.157031746
doc2042,0,1,0,0,0,0,0,0,2,0.157033975
doc4557,0,0,1,0,0,0,0,0,5,0.157091205
doc82,0,1,0,0,0,0,0,0,9,0.157262992
doc11639,0,0,0,0,1,0,0,0,10,0.157319052
doc12125,0,0.379258319,0,0,0,0.221050268,0,0.399691413,8,0.157367382
doc6537,0,0,0,0,0.495765458,0,0,0.504234542,13,0.157525454
doc3444,0,1,0,0,0,0,0,0,16,0.157643815
doc11611,0,0,0,0,0,0.683342734,0.316657266,0,22,0.157765206
doc7112,0,1,0,0,0,0,0,0,21,0.157873317
doc9862,0,0,0,0,1,0,0,0,3,0.157933465
doc8606,0,0,0,0,1,0,0,0,8,0.158027193
doc3710,0,0.229255812,0,0,0,0.770744188,0,0,32,0.158031678
doc4805,0,1,0,0,0,0,0,0,13,0.158284558
doc8302,0,1,0,0,0,0,0,0,27,0.158412515
doc10985,0,1,0,0,0,0,0,0,2,0.158579743
doc12963,0,0,0,1,0,0,0,0,11,0.1588154
doc9619,0,0,0,0,0,0,0,1,20,0.159014213
doc11838,0,0,0,0,0,1,0,0,17,0.159070263
doc5283,0,0.069214892,0,0,0,0.930785108,0,0,9,0.159104591
doc13361,0,1,0,0,0,0,0,0,6,0.159256808
doc6774,0,0,0,0,1,0,0,0,11,0.159671561
doc10524,0,1,0,0,0,0,0,0,2,0.159751587
doc4359,0,0,0,0,1,0,0,0,2,0.159751587
doc3315,0,0,0,0,0,1,0,0,7,0.159764733
doc7601,0,0,0,0,1,0,0,0,11,0.159897545
doc971,0,0,1,0,0,0,0,0,10,0.160085776
doc11014,0,0,0,0,0,1,0,0,11,0.160242022
doc10561,0,0,0,0,0,0,0,1,11,0.160456046
doc10627,0,1,0,0,0,0,0,0,8,0.160588127
doc4352,0,0,0.847953219,0,0,0,0,0.152046781,25,0.160609191
doc4890,0,0.34775344,0,0,0.128690603,0,0,0.523555956,2,0.160618205
doc4531,0,0,0,0,0,1,0,0,11,0.160634736
doc7412,0,1,0,0,0,0,0,0,18,0.160658602
doc7320,0,0,0,0,0,1,0,0,7,0.160943644
doc195,0,1,0,0,0,0,0,0,13,0.161037068
doc2806,0,0.516679343,0,0,0.483320657,0,0,0,4,0.161177327
doc5280,0,1,0,0,0,0,0,0,18,0.161271171
doc9526,0,1,0,0,0,0,0,0,18,0.161273254
doc11420,0,0,0,0,0,0,0,1,8,0.161516937
doc3185,0,1,0,0,0,0,0,0,4,0.161543702
doc2101,0,0.486884203,0,0,0,0,0,0.513115797,21,0.161715201
doc9281,0,0,0,0,0,0,1,0,9,0.161796053
doc7450,0,1,0,0,0,0,0,0,24,0.161906014
doc2792,0,1,0,0,0,0,0,0,7,0.162230695
doc4763,0,0.037312357,0,0,0.962687643,0,0,0,8,0.162343307
doc8875,0,0,0,0,0.495765484,0,0,0.504234516,2,0.162343307
doc9667,0,1,0,0,0,0,0,0,24,0.162691777
doc2653,0,1,0,0,0,0,0,0,2,0.162708348
doc65,0,0,0,0,0.164327361,0,0,0.835672639,11,0.162720937
doc2503,0,1,0,0,0,0,0,0,10,0.16293622
doc6619,0,1,0,0,0,0,0,0,11,0.162988907
doc6075,0,1,0,0,0,0,0,0,7,0.163037392
doc12209,0,1,0,0,0,0,0,0,6,0.16315754
doc4952,0,0,0,0,0,0,0,1,4,0.163254654
doc2214,0,1,0,0,0,0,0,0,13,0.163415462
doc12957,0,0,0,0,0,1,0,0,18,0.163420755
doc4026,0,1,0,0,0,0,0,0,14,0.163586838
doc12169,0,0.962596767,0,0,0,0.037403233,0,0,4,0.163729994
doc2770,0,0,1,0,0,0,0,0,17,0.163780203
doc2749,0,0.477799665,0,0,0,0.522200335,0,0,18,0.164032481
doc1040,0,0,0,0,0,0,0,1,3,0.164133872
doc2926,0,0,0,0,0,0,1,0,6,0.164133872
doc6846,0,0,0.411764693,0.588235307,0,0,0,0,6,0.16413897
doc7984,0,0,1,0,0,0,0,0,6,0.164187054
doc10331,0,0,0,0,0,0,1,0,4,0.164260976
doc2577,0,0,0,0,0,0,0,1,5,0.164294786
doc8337,0,0.402088968,0,0,0,0.597911032,0,0,3,0.164811429
doc3298,0,1,0,0,0,0,0,0,6,0.164853372
doc3681,0,0,0,0,0,1,0,0,21,0.164943572
doc7889,0,0.486884203,0,0,0,0,0,0.513115797,8,0.165248161
doc5741,0,1,0,0,0,0,0,0,21,0.16553331
doc11030,0,0,0,0,1,0,0,0,21,0.165581499
doc8824,0,1,0,0,0,0,0,0,29,0.165602805
doc12269,0,0,0,0,1,0,0,0,11,0.165891831
doc7685,0,0,0,0,0,1,0,0,4,0.165994549
doc286,0,0,0,0,1,0,0,0,13,0.165998983
doc770,0,0.891751277,0,0,0,0,0,0.108248723,16,0.16615746
doc5640,0,0,0.537546655,0,0.462453345,0,0,0,11,0.16631711
doc6929,0,1,0,0,0,0,0,0,15,0.166317613
doc2166,0,0.33274629,0.316580229,0,0,0,0,0.35067348,15,0.166385314
doc3105,0,0.486884203,0,0,0,0,0,0.513115797,19,0.166575952
doc7425,0,1,0,0,0,0,0,0,13,0.166603543
doc7506,0,1,0,0,0,0,0,0,13,0.166932083
doc11338,0,0.614875672,0,0,0,0.385124328,0,0,30,0.167041061
doc12620,0,1,0,0,0,0,0,0,10,0.167116283
doc7193,0,1,0,0,0,0,0,0,20,0.167190093
doc4161,0,0,0,0,1,0,0,0,14,0.167266398
doc5115,0,0.628101083,0,0,0.371898917,0,0,0,11,0.167291626
doc5128,0,1,0,0,0,0,0,0,15,0.16732251
doc8323,0,1,0,0,0,0,0,0,2,0.167365692
doc9137,0,1,0,0,0,0,0,0,2,0.167365692
doc9086,0,1,0,0,0,0,0,0,5,0.16746
doc8414,0,1,0,0,0,0,0,0,7,0.167473083
doc2110,0,0,0,0,0,1,0,0,14,0.167540767
doc8464,0,0.216436134,0,0.08553636,0.698027506,0,0,0,3,0.167656188
doc2793,0,1,0,0,0,0,0,0,27,0.167778645
doc4879,0,0,0,0,0,1,0,0,11,0.167887712
doc7344,0,0,0,0,1,0,0,0,7,0.168027202
doc11846,0,1,0,0,0,0,0,0,4,0.168100628
doc458,0,0.905132571,0,0,0,0.094867429,0,0,27,0.168274418
doc2732,0,0,0,0,1,0,0,0,13,0.168370485
doc6592,0,1,0,0,0,0,0,0,10,0.168609645
doc4470,0,0,0,0,0,1,0,0,10,0.168719031
doc144,0,0,0,0,1,0,0,0,11,0.168735787
doc536,0,0,1,0,0,0,0,0,20,0.169051028
doc7900,0,0,0.504234522,0,0.495765478,0,0,0,19,0.169108979
doc874,0,1,0,0,0,0,0,0,11,0.169141126
doc10260,0,1,0,0,0,0,0,0,2,0.169157807
doc711,0,0,0,0,1,0,0,0,3,0.169157807
doc11439,0,1,0,0,0,0,0,0,3,0.169194565
doc6896,0,0,0,0,0,1,0,0,2,0.16924128
doc499,0,0,0,0.212765964,0,0,0.787234036,0,13,0.169383429
doc8763,0,1,0,0,0,0,0,0,9,0.169418441
doc7690,0,0,0.200885354,0,0.197511314,0.601603332,0,0,13,0.169621109
doc11684,0,0,0,0,0.979351029,0.020648971,0,0,4,0.169621914
doc13057,0,0,0,0,1,0,0,0,7,0.16974533
doc9657,0,0,0.027797875,0,0.972202125,0,0,0,16,0.169868126
doc4841,0,0,0,0.279258573,0,0.720741427,0,0,2,0.169876806
doc1306,0,0,0,0,0,1,0,0,18,0.169963958
doc5731,0,1,0,0,0,0,0,0,6,0.170206442
doc8851,0,1,0,0,0,0,0,0,3,0.170343163
doc2194,0,0,0,1,0,0,0,0,8,0.170578637
doc2123,0,0,0,0,0,1,0,0,5,0.170897992
doc5364,0,0,0,0,0,0,1,0,31,0.171059871
doc930,0,0,0,0,0,0,1,0,5,0.17108562
doc12113,0,0,0.296651463,0,0.291668952,0,0.411679585,0,22,0.171111931
doc8392,0,0,0,0,0,1,0,0,20,0.171183573
doc4171,0,0,0,0,0.642873863,0,0.357126137,0,9,0.171327803
doc3972,0,0.548153679,0,0,0.451846321,0,0,0,14,0.171393482
doc10924,0,0.486884203,0,0,0,0,0,0.513115797,5,0.171504129
doc11863,0,1,0,0,0,0,0,0,3,0.171677169
doc442,0,0.486884185,0,0,0,0,0,0.513115815,6,0.171677169
doc7897,0,1,0,0,0,0,0,0,7,0.171788742
doc4729,0,0.207533488,0,0,0,0.792466512,0,0,19,0.171875349
doc1892,0,1,0,0,0,0,0,0,7,0.172001148
doc984,0,1,0,0,0,0,0,0,5,0.172154647
doc6268,0,0,0,0,0,0,0,1,19,0.172217722
doc2015,0,0,0,0,0,1,0,0,15,0.172222833
doc8652,0,0,0,0.212765964,0,0,0.787234036,0,9,0.172237311
doc5408,0,1,0,0,0,0,0,0,6,0.172332997
doc3564,0,1,0,0,0,0,0,0,6,0.172381328
doc3239,0,0,1,0,0,0,0,0,5,0.172510521
doc6246,0,1,0,0,0,0,0,0,8,0.172536833
doc12263,0,0,0,0,0,1,0,0,3,0.172551926
doc1151,0,1,0,0,0,0,0,0,3,0.172617389
doc9696,0,1,0,0,0,0,0,0,17,0.173014652
doc8342,0,0,0,0,0,0,0,1,7,0.1730313
doc982,0,1,0,0,0,0,0,0,8,0.173131647
doc9168,0,1,0,0,0,0,0,0,19,0.173236128
doc13423,0,1,0,0,0,0,0,0,7,0.173532633
doc11444,0,0,0,0,0,1,0,0,9,0.173903623
doc3537,0,0,0,1,0,0,0,0,5,0.17405454
doc8788,0,0,0,0,0,0,1,0,31,0.17406588
doc8158,0,1,0,0,0,0,0,0,5,0.174276881
doc3714,0,1,0,0,0,0,0,0,16,0.174300653
doc9518,0,1,0,0,0,0,0,0,15,0.174312355
doc6208,0,0,0,0,0,1,0,0,8,0.174339759
doc6260,0,0,0,0,0,0,0,1,2,0.174601163
doc7664,0,0,0,0,0,1,0,0,2,0.174601163
doc9560,0,0,0.296764471,0,0.022795318,0.680440211,0,0,4,0.174601163
doc7871,0,0,0,0,1,0,0,0,12,0.1748358
doc7531,0,1,0,0,0,0,0,0,12,0.174947104
doc2816,0,0,0,0,0,1,0,0,3,0.175261399
doc9632,0,0,0,0,1,0,0,0,5,0.175613613
doc10414,0,1,0,0,0,0,0,0,5,0.175649104
doc1015,0,1,0,0,0,0,0,0,2,0.175689474
doc1460,0,1,0,0,0,0,0,0,7,0.175757197
doc7241,0,0,0,0,1,0,0,0,22,0.175775089
doc290,0,1,0,0,0,0,0,0,13,0.175782345
doc13574,0,0,0,0,0,1,0,0,17,0.175784391
doc534,0,0,0,0,1,0,0,0,24,0.175796268
doc2331,0,0,1,0,0,0,0,0,7,0.175975112
doc9746,0,0,0,0,1,0,0,0,7,0.176021063
doc7928,0,0,0,0,0,0,0,1,18,0.17607436
doc2437,0,0,0,0,0,0,1,0,10,0.176086933
doc12230,0,1,0,0,0,0,0,0,8,0.176131874
doc2713,0,0,0,0,1,0,0,0,14,0.176301774
doc6008,0,0.33274629,0.316580229,0,0,0,0,0.35067348,15,0.176668548
doc11054,0,1,0,0,0,0,0,0,2,0.176680225
doc10706,0,0,0,0,0,1,0,0,5,0.176719605
doc643,0,1,0,0,0,0,0,0,12,0.177015823
doc9580,0,1,0,0,0,0,0,0,9,0.177193836
doc7975,0,0,0,0,1,0,0,0,14,0.177459334
doc3688,0,1,0,0,0,0,0,0,12,0.177531802
doc10147,0,1,0,0,0,0,0,0,9,0.177590415
doc5396,0,1,0,0,0,0,0,0,7,0.17768588
doc10206,0,0,0,0,0,1,0,0,5,0.177873349
doc12121,0,0.438492656,0,0,0,0.099390259,0,0.462117085,7,0.177933427
doc6829,0,0.086664403,0,0,0,0,0,0.913335597,7,0.178027856
doc1035,0,1,0,0,0,0,0,0,12,0.178192515
doc6110,0,1,0,0,0,0,0,0,7,0.178225771
doc3281,0,0,0,0,0,1,0,0,11,0.178573391
doc10308,0,0,0,0,1,0,0,0,7,0.178864791
doc751,0,0,0,0,1,0,0,0,5,0.179005118
doc8305,0,0.866060984,0,0,0.133939016,0,0,0,25,0.179161197
doc8002,0,0,0,0,0,0,1,0,2,0.179364854
doc8799,0,1,0,0,0,0,0,0,4,0.179683762
doc3715,0,1,0,0,0,0,0,0,17,0.179724502
doc5253,0,0.768575964,0,0,0,0,0,0.231424036,7,0.179725542
doc3325,0,1,0,0,0,0,0,0,31,0.179752327
doc2038,0,1,0,0,0,0,0,0,7,0.179781069
doc12790,0,0,0,0,0,1,0,0,8,0.179846482
doc3494,0,1,0,0,0,0,0,0,4,0.179977507
doc494,0,0,0,1,0,0,0,0,2,0.179977507
doc2948,0,1,0,0,0,0,0,0,16,0.180144547
doc1273,0,0.441221198,0,0,0,0.558778802,0,0,25,0.180147321
doc13616,0,0,0,0,0,0,1,0,13,0.180525023
doc9150,0,1,0,0,0,0,0,0,9,0.180531599
doc11200,0,0.38177212,0,0,0,0.61822788,0,0,11,0.180552706
doc935,0,1,0,0,0,0,0,0,5,0.180602669
doc4755,0,0.486884203,0,0,0,0,0,0.513115797,15,0.180625589
doc11609,0,1,0,0,0,0,0,0,5,0.180682945
doc10779,0,0,0,0,0.071648213,0.855479627,0,0.072872161,14,0.180715307
doc8994,0,0,0,0,1,0,0,0,28,0.180866202
doc6140,0,0,0,0,0,1,0,0,12,0.180909503
doc1176,0,0,0.223520631,0,0,0.776479369,0,0,6,0.180915606
doc10434,0,1,0,0,0,0,0,0,15,0.181048609
doc265,0,1,0,0,0,0,0,0,11,0.181204447
doc10766,0,1,0,0,0,0,0,0,24,0.181227958
doc9120,0,1,0,0,0,0,0,0,5,0.181445339
doc8590,0,0,0,0,0,0,1,0,15,0.181498941
doc7394,0,1,0,0,0,0,0,0,16,0.181749748
doc8546,0,0.229255812,0,0,0,0.770744188,0,0,12,0.181948216
doc12366,0,1,0,0,0,0,0,0,3,0.181993105
doc7803,0,1,0,0,0,0,0,0,12,0.18199451
doc19,0,0.63177229,0,0,0,0.36822771,0,0,9,0.182075446
doc6032,0,0.030074308,0,0,0.969925692,0,0,0,28,0.182094604
doc5300,0,0,0,0,1,0,0,0,13,0.182165911
doc9465,0,0,1,0,0,0,0,0,8,0.182196603
doc6935,0,0,0,0,0.254834673,0,0.745165327,0,17,0.182281841
doc5971,0,0,0,0,1,0,0,0,7,0.182292534
doc4544,0,0,0,0,1,0,0,0,2,0.182297711
doc4419,0,0,0.504234522,0,0.495765478,0,0,0,8,0.18280308
doc4007,0,1,0,0,0,0,0,0,4,0.182910467
doc6061,0,1,0,0,0,0,0,0,9,0.182966759
doc4741,0,0,0,0,0,0,0,1,5,0.182974708
doc7442,0,0,0,0,0,1,0,0,11,0.183006013
doc12124,0,0.600382014,0,0,0,0,0,0.399617986,6,0.18343812
doc9577,0,0,0.023295563,0,0,0.976704437,0,0,6,0.183466066
doc5877,0,0,0,0,0,0,1,0,4,0.183494725
doc11004,0,0,0,0,1,0,0,0,10,0.183523358
doc4668,0,0,0,0,0,1,0,0,13,0.183558964
doc7082,0,1,0,0,0,0,0,0,5,0.183726085
doc11597,0,0,0,0,1,0,0,0,3,0.183931477
doc7048,0,1,0,0,0,0,0,0,6,0.184468486
doc3454,0,1,0,0,0,0,0,0,6,0.184499835
doc398,0,0,0,0,0,0,1,0,24,0.184556371
doc11383,0,0.062243265,0,0,0.167686899,0.770069836,0,0,10,0.184633048
doc5492,0,0,0,0,1,0,0,0,9,0.184634755
doc12915,0,1,0,0,0,0,0,0,2,0.184650048
doc315,0,1,0,0,0,0,0,0,3,0.184680081
doc3662,0,1,0,0,0,0,0,0,15,0.184734431
doc4718,0,1,0,0,0,0,0,0,8,0.184912285
doc1407,0,1,0,0,0,0,0,0,10,0.18504298
doc12197,0,0,0,1,0,0,0,0,10,0.185462482
doc7990,0,0.371762598,0,0,0.026218577,0.602018825,0,0,13,0.185787831
doc7949,0,0,0,0,1,0,0,0,12,0.185844039
doc5421,0,0,0,0,0,1,0,0,3,0.185855497
doc5409,0,1,0,0,0,0,0,0,5,0.185907585
doc675,0,0,0,0,0.882978726,0.117021274,0,0,7,0.186141389
doc12321,0,0.229255812,0,0,0,0.770744188,0,0,21,0.186273422
doc4528,0,0,0,0,0,1,0,0,16,0.186285681
doc1201,0,0.962812569,0.037187431,0,0,0,0,0,16,0.186355493
doc5742,0,1,0,0,0,0,0,0,16,0.186423863
doc8231,0,0,0,0,1,0,0,0,20,0.186458481
doc896,0,0,0,0,0,0.830262229,0,0.169737771,16,0.186604256
doc7891,0,0,0,0,0.059842518,0.940157482,0,0,27,0.186667068
doc10143,0,0,0,0,0,0,0,1,17,0.186845446
doc12261,0,0,0,0,0,1,0,0,13,0.187054203
doc5282,0,0.937899662,0.062100338,0,0,0,0,0,4,0.187145966
doc9779,0,0,0,0,1,0,0,0,11,0.187335084
doc12287,0,0,0.46215149,0,0.53784851,0,0,0,10,0.187362794
doc2001,0,1,0,0,0,0,0,0,23,0.187473217
doc3294,0,0,0,0,1,0,0,0,9,0.187767368
doc10036,0,0.486884203,0,0,0,0,0,0.513115797,6,0.188077962
doc8597,0,1,0,0,0,0,0,0,12,0.188077962
doc3572,0,1,0,0,0,0,0,0,11,0.188210754
doc2420,0,1,0,0,0,0,0,0,17,0.188368366
doc1858,0,0.371950138,0,0,0,0.628049862,0,0,17,0.188475702
doc3284,0,1,0,0,0,0,0,0,6,0.188977589
doc11800,0,1,0,0,0,0,0,0,6,0.188992536
doc3017,0,1,0,0,0,0,0,0,4,0.189021572
doc5585,0,0.201537806,0,0,0.798462194,0,0,0,2,0.189130966
doc8329,0,1,0,0,0,0,0,0,8,0.189170705
doc3605,0,0,0,0,1,0,0,0,5,0.189177708
doc3129,0,1,0,0,0,0,0,0,11,0.18937274
doc4356,0,0,0,0,0,1,0,0,2,0.189499646
doc9085,0,0,0.720801467,0,0.138416996,0,0,0.140781537,3,0.189686795
doc8714,0,0.471137272,0,0,0,0.528862728,0,0,9,0.189868409
doc721,0,1,0,0,0,0,0,0,17,0.189891359
doc635,0,0,0,0,0,0,1,0,34,0.189944804
doc2598,0,0.560217358,0,0,0,0.439782642,0,0,10,0.190004869
doc5179,0,0,0,0,1,0,0,0,4,0.190369602
doc1526,0,0.38177212,0,0,0,0.61822788,0,0,12,0.190372365
doc7969,0,1,0,0,0,0,0,0,5,0.190549992
doc13606,0,0,0,0,0,1,0,0,18,0.190664294
doc8891,0,0,0,0,0,1,0,0,21,0.190714002
doc9130,0,0,0,0,0,1,0,0,10,0.190817787
doc11317,0,1,0,0,0,0,0,0,13,0.190842352
doc4269,0,0,0,0,0,1,0,0,6,0.191099936
doc2181,0,0,0,0,0,1,0,0,20,0.19169013
doc6756,0,1,0,0,0,0,0,0,7,0.191729784
doc13021,0,0,0,0,0,1,0,0,13,0.191826651
doc9193,0,1,0,0,0,0,0,0,3,0.191848539
doc5361,0,0,0,0,0,1,0,0,19,0.191942583
doc8030,0,0,0,0,0,0,0,1,27,0.192038712
doc225,0,1,0,0,0,0,0,0,12,0.192044329
doc3286,0,0,0,0,0,1,0,0,11,0.192096863
doc3212,0,0,0,0,0,1,0,0,29,0.192102163
doc10625,0,0.353507308,0,0,0.320508745,0,0,0.325983947,17,0.192169607
doc10930,0,0,0.296651463,0,0.291668952,0,0.411679585,0,7,0.192220181
doc8391,0,0,0,0,0,1,0,0,14,0.192431408
doc4526,0,0.043451236,0.651267244,0,0,0,0,0.30528152,9,0.192479678
doc8578,0,1,0,0,0,0,0,0,17,0.19271906
doc10603,0,0,0,0,1,0,0,0,16,0.19275944
doc6234,0,1,0,0,0,0,0,0,27,0.192796364
doc4197,0,0.486884203,0,0,0,0,0,0.513115797,2,0.192919573
doc7684,0,0,0,0,1,0,0,0,4,0.193112014
doc1495,0,0,0,0,0,1,0,0,26,0.193232577
doc3095,0,0,0,0,1,0,0,0,33,0.193335685
doc10994,0,0,0.504234522,0,0.495765478,0,0,0,17,0.193344888
doc11071,0,0,0,1,0,0,0,0,4,0.193432064
doc1225,0,1,0,0,0,0,0,0,11,0.193503539
doc4915,0,0.785196196,0,0,0.106492312,0,0,0.108311492,9,0.193612917
doc5269,0,1,0,0,0,0,0,0,4,0.193817172
doc8150,0,1,0,0,0,0,0,0,8,0.194130891
doc6151,0,0,0,0,0,1,0,0,11,0.194229094
doc3698,0,0,0,0,0,1,0,0,17,0.194229487
doc2075,0,0,0,0,0,1,0,0,10,0.194229519
doc11534,0,1,0,0,0,0,0,0,3,0.194247413
doc754,0,0.648189499,0,0,0.351810501,0,0,0,4,0.194330796
doc4180,0,0,0,0,1,0,0,0,6,0.194603371
doc5244,0,1,0,0,0,0,0,0,17,0.194603486
doc4102,0,1,0,0,0,0,0,0,4,0.194735177
doc5580,0,0,0,0.212765964,0,0,0.787234036,0,26,0.195064586
doc9195,0,1,0,0,0,0,0,0,13,0.195194676
doc3617,0,0,0,0,0,1,0,0,10,0.195451993
doc1613,0,0.074783474,0,0,0,0.925216526,0,0,4,0.195628559
doc7781,0,0,0,0,0,0,1,0,29,0.195687513
doc4184,0,0,0,0,0,1,0,0,3,0.195825288
doc5040,0,1,0,0,0,0,0,0,11,0.195915198
doc333,0,1,0,0,0,0,0,0,12,0.195947398
doc12122,0,0.720167462,0,0,0,0.279832538,0,0,6,0.196039527
doc9097,0,0,0,0,1,0,0,0,9,0.196127152
doc12337,0,0.554981302,0.445018698,0,0,0,0,0,10,0.196158388
doc7660,0,0,0,0,0,1,0,0,33,0.196224224
doc5670,0,1,0,0,0,0,0,0,4,0.196299425
doc10124,0,0,0,0,0,1,0,0,8,0.196393486
doc281,0,1,0,0,0,0,0,0,8,0.19639402
doc2073,0,1,0,0,0,0,0,0,23,0.1964363
doc8309,0,1,0,0,0,0,0,0,12,0.196442675
doc4525,0,0.111918545,0.888081455,0,0,0,0,0,15,0.196475472
doc9581,0,0.34161325,0,0,0,0.65838675,0,0,8,0.19649293
doc8473,0,1,0,0,0,0,0,0,14,0.196601408
doc12618,0,0,0,0,0,1,0,0,3,0.196608185
doc3447,0,1,0,0,0,0,0,0,2,0.196634629
doc3735,0,0,0,0,0,1,0,0,4,0.196736528
doc4127,0,0,0.34285714,0,0,0,0.65714286,0,12,0.196999365
doc9840,0,0,0,0,0,0,0,1,18,0.197252043
doc3295,0,0,0,0,0,1,0,0,6,0.197421307
doc2922,0,1,0,0,0,0,0,0,4,0.197523288
doc8148,0,1,0,0,0,0,0,0,14,0.197838508
doc3301,0,0,0,0,1,0,0,0,10,0.197865024
doc7087,0,0,0,0,0,1,0,0,15,0.198032757
doc1949,0,0,0,0,1,0,0,0,10,0.198150981
doc6114,0,1,0,0,0,0,0,0,13,0.198207335
doc9171,0,0,0,0,1,0,0,0,13,0.19821185
doc7783,0,0,0,0,0,0,0,1,10,0.198224127
doc7741,0,0,0.717913048,0,0.049630431,0.181978259,0,0.050478261,4,0.198447814
doc10323,0,1,0,0,0,0,0,0,15,0.198680304
doc3650,0,1,0,0,0,0,0,0,10,0.198900013
doc7012,0,1,0,0,0,0,0,0,5,0.198919169
doc12299,0,0,0,0,0,0,0,1,13,0.198961891
doc3280,0,0,0,0,0,1,0,0,17,0.199018255
doc3846,0,1,0,0,0,0,0,0,26,0.199175777
doc9221,0,0,0,0,0,1,0,0,21,0.19924576
doc9586,0,0,0,0,0,1,0,0,5,0.199340312
doc9399,0,1,0,0,0,0,0,0,2,0.199622491
doc12582,0,1,0,0,0,0,0,0,2,0.199937234
doc1220,0,0,0,0,0,1,0,0,11,0.200022205
